Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,7.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],7.1,8,C1,T4,HC301,BOC02,GEN01,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T4,HC301,BOC03,AGE01,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,6.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.3,7.1,C1,T4,HC301,BOC03,AGE05,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,4.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.5,5.1,C1,T4,HC301,BOC01,OVR01,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.3,5.8,C1,T4,HC301,BOC03,AGE08,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.9,1.1,C1,T4,HC301,BOC03,AGE04,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,5.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6.3,C1,T4,HC301,BOC03,AGE07,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,6.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.1,6.8,C1,T4,HC301,BOC03,AGE06,0,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.8,3.2,C1,T4,HC301,BOC02,GEN02,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,4.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.3,4.8,C1,T4,HC301,BOC01,OVR01,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],6.6,7.5,C1,T4,HC301,BOC02,GEN01,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,2.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.7,3.1,C1,T4,HC301,BOC02,GEN02,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,6.2,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.8,6.6,C1,T4,HC301,BOC03,AGE05,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T4,HC301,BOC03,AGE01,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,5.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.1,5.6,C1,T4,HC301,BOC03,AGE08,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,6.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.8,6.5,C1,T4,HC301,BOC03,AGE06,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,5.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.3,6,C1,T4,HC301,BOC03,AGE07,0,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.9,1,C1,T4,HC301,BOC03,AGE04,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,4.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.6,5.1,C1,T4,HC301,BOC03,AGE07,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T4,HC301,BOC03,AGE01,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.6,C1,T4,HC301,BOC03,AGE05,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6.3,C1,T4,HC301,BOC02,GEN01,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,4.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.5,4.9,C1,T4,HC301,BOC03,AGE08,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,2.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.6,C1,T4,HC301,BOC02,GEN02,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.9,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.7,4.1,C1,T4,HC301,BOC01,OVR01,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,5.3,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.5,C1,T4,HC301,BOC03,AGE06,0,
2010,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.8,0.9,C1,T4,HC301,BOC03,AGE04,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,5.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.5,6.1,C1,T4,HC301,BOC02,GEN01,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,4.6,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.4,4.9,C1,T4,HC301,BOC03,AGE07,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.8,5.3,C1,T4,HC301,BOC03,AGE06,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.8,5.3,C1,T4,HC301,BOC03,AGE05,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.6,4,C1,T4,HC301,BOC01,OVR01,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.5,C1,T4,HC301,BOC02,GEN02,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.7,0.9,C1,T4,HC301,BOC03,AGE04,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,4.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.3,4.6,C1,T4,HC301,BOC03,AGE08,0,
2011,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T4,HC301,BOC03,AGE01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,75+,Percentage,%,4.5,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.4,4.6,C1,T4,HC301,BOC03,AGE08,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,65+,Percentage,%,5.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5,5.2,C1,T4,HC301,BOC03,AGE06,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,45-64,Percentage,%,5.1,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.9,5.2,C1,T4,HC301,BOC03,AGE05,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,35+,Percentage,%,4.7,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],4.5,4.8,C1,T4,HC301,BOC03,AGE07,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,18-24,Percentage,%,,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],,,C1,T4,HC301,BOC03,AGE01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Female,Percentage,%,2.4,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],2.3,2.5,C1,T4,HC301,BOC02,GEN02,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Overall,Overall,Percentage,%,3.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],3.7,3.9,C1,T4,HC301,BOC01,OVR01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Gender,Male,Percentage,%,5.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],5.6,6,C1,T4,HC301,BOC02,GEN01,0,
2012,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,"Prevalence of coronary heart disease hospitalizations among all hospitalizations, US adults (18+) (Percentage); HCUP-NIS",Age,25-44,Percentage,%,0.8,~,Statistically unstable estimates not presented [unstable by AHRQ standards: (standard error/estimate>0.30)],0.8,0.8,C1,T4,HC301,BOC03,AGE04,0,
